Gender,Company Type,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,Burn Rate,Categorize Mental Fatigue,Categorize Designation,Categorize Resource Allocation,days_count
1,1,1,0.4,0.3333333333333333,0.51,0.39,2,1,1,4991
1,1,1,0.2,0.1111111111111111,0.47000000000000003,0.28,1,0,0,4999
1,1,0,0.8,0.6666666666666666,0.8,0.66,4,2,2,5104
0,0,0,0.4,0.4444444444444444,0.76,0.65,4,1,1,5087
1,1,1,0.6,0.5555555555555556,0.79,0.65,4,1,1,5106
1,1,1,0.2,0.1111111111111111,0.47000000000000003,0.32,1,0,0,5169
1,1,1,0.6,0.5555555555555556,0.76,0.65,4,1,1,4924
0,1,0,0.2,0.2222222222222222,0.67,0.5,3,0,0,5035
0,0,0,0.4,0.4444444444444444,0.6,0.41,2,1,1,4970
0,1,1,0.0,0.0,0.27,0.2,0,0,0,5070
0,1,0,0.4,0.3333333333333333,0.5700000000000001,0.33,2,1,1,4918
0,1,1,0.6,0.4444444444444444,0.6799999999999999,0.47,3,1,1,5038
0,1,1,0.2,0.1111111111111111,0.58,0.34,2,0,0,4953
1,1,0,0.8,0.6666666666666666,0.63,0.56,3,2,2,5131
0,0,1,0.4,0.2222222222222222,0.63,0.39,3,1,0,5114
1,1,1,0.6,0.5555555555555556,0.42000000000000004,0.32,1,1,1,5108
1,1,1,0.2,0.1111111111111111,0.43,0.2,1,0,0,4951
1,1,0,0.6,0.5555555555555556,0.73,0.66,4,1,1,5195
1,1,1,0.4,0.4444444444444444,0.63,0.5,3,1,1,5133
0,0,0,0.6,0.5555555555555556,0.97,0.88,4,1,1,4934
0,0,1,0.2,0.2222222222222222,0.44000000000000006,0.2,1,0,0,5143
0,1,1,0.4,0.1111111111111111,0.4,0.28,0,1,0,5161
0,1,0,0.8,0.7777777777777778,0.8699999999999999,0.74,4,2,2,5091
1,0,0,0.2,0.0,0.24,0.17,0,0,0,4971
0,1,1,0.4,0.4444444444444444,0.47000000000000003,0.38,1,1,1,5003
0,0,0,0.6,0.6666666666666666,0.78,0.59,4,1,2,5210
0,1,1,0.2,0.1111111111111111,0.42000000000000004,0.19,1,0,0,5040
1,1,0,0.4,0.3333333333333333,0.45,0.29,1,1,1,5210
1,0,0,0.6,0.6666666666666666,0.6900000000000001,0.55,3,1,2,4974
0,1,0,0.4,0.2222222222222222,0.2,0.13,0,1,0,5041
0,0,1,0.6,0.5555555555555556,0.48,0.34,1,1,1,5020
0,1,1,0.6,0.5555555555555556,0.49000000000000005,0.36,1,1,1,4926
1,1,1,0.4,0.3333333333333333,0.43,0.22,1,1,1,5185
0,1,0,0.2,0.3333333333333333,0.42000000000000004,0.31,1,0,1,4987
0,1,0,0.8,0.7777777777777778,0.72,0.65,4,2,2,4972
0,1,1,0.6,0.4444444444444444,0.73,0.5,4,1,1,4962
0,1,0,0.2,0.3333333333333333,0.65,0.44,3,0,1,5068
1,1,1,0.4,0.2222222222222222,0.54,0.46,2,1,0,4991
1,1,1,0.4,0.4444444444444444,0.64,0.46,3,1,1,5059
0,0,0,0.4,0.4444444444444444,0.73,0.53,4,1,1,5093
0,0,1,0.2,0.2222222222222222,0.48,0.43,1,0,0,5171
0,0,1,0.6,0.5555555555555556,0.61,0.53,3,1,1,4924
0,1,0,0.8,0.6666666666666666,0.65,0.61,3,2,2,5249
1,1,0,0.6,0.6666666666666666,0.76,0.71,4,1,2,4921
1,1,0,0.4,0.4444444444444444,0.6,0.52,2,1,1,5079
0,0,0,0.4,0.3333333333333333,0.6599999999999999,0.56,3,1,1,5229
0,0,0,0.4,0.2222222222222222,0.5,0.34,1,1,0,4900
0,1,1,0.2,0.2222222222222222,0.63,0.4,3,0,0,4964
0,1,0,0.6,0.6666666666666666,0.73,0.65,4,1,2,5220
0,1,0,0.4,0.2222222222222222,0.67,0.48,3,1,0,4985
0,1,0,0.6,0.6666666666666666,0.6799999999999999,0.62,3,1,2,4904
1,1,0,0.6,0.4444444444444444,0.53,0.38,2,1,1,5067
0,1,0,0.2,0.1111111111111111,0.44000000000000006,0.31,1,0,0,5068
0,0,0,0.6,0.5555555555555556,0.75,0.56,4,1,1,5135
0,1,0,0.4,0.4444444444444444,0.6900000000000001,0.66,3,1,1,5177
0,1,0,0.6,0.5555555555555556,0.64,0.61,3,1,1,5130
1,1,0,0.8,0.6666666666666666,0.6900000000000001,0.57,3,2,2,5024
0,1,1,0.2,0.1111111111111111,0.6900000000000001,0.48,3,0,0,5004
1,1,0,0.6,0.5555555555555556,0.8400000000000001,0.69,4,1,1,5113
0,1,1,0.4,0.2222222222222222,0.39,0.26,0,1,0,5190
1,1,0,0.4,0.5555555555555556,0.79,0.59,4,1,1,4904
0,0,1,0.4,0.2222222222222222,0.32,0.12,0,1,0,4964
0,0,0,0.6,0.5555555555555556,0.8,0.61,4,1,1,5117
1,0,0,0.0,0.0,0.09,0.0,0,0,0,4999
1,0,1,0.4,0.3333333333333333,0.55,0.4,2,1,1,4895
1,0,0,0.6,0.6666666666666666,0.9199999999999999,0.89,4,1,2,5253
0,0,0,0.4,0.4444444444444444,0.8,0.59,4,1,1,4940
1,1,0,0.4,0.3333333333333333,0.43,0.38,1,1,1,4912
1,1,0,0.4,0.3333333333333333,0.5599999999999999,0.42,2,1,1,4907
1,0,0,0.8,0.6666666666666666,0.76,0.68,4,2,2,4905
1,1,1,0.4,0.2222222222222222,0.31,0.22,0,1,0,5204
0,0,1,0.2,0.1111111111111111,0.16,0.08,0,0,0,5067
1,0,1,0.2,0.1111111111111111,0.32999999999999996,0.12,0,0,0,5237
0,1,1,0.2,0.1111111111111111,0.33999999999999997,0.28,0,0,0,5223
0,1,1,0.4,0.4444444444444444,0.64,0.45,3,1,1,4999
0,1,0,0.2,0.1111111111111111,0.47000000000000003,0.25,1,0,0,4972
0,1,0,0.8,0.6666666666666666,0.8300000000000001,0.64,4,2,2,5133
1,1,1,0.4,0.2222222222222222,0.62,0.5,3,1,0,5173
0,1,1,0.0,0.0,0.22999999999999998,0.09,0,0,0,4919
1,0,0,0.2,0.2222222222222222,0.53,0.42,2,0,0,5001
1,0,1,0.2,0.2222222222222222,0.55,0.38,2,0,0,4913
0,1,0,0.6,0.3333333333333333,0.6900000000000001,0.47,3,1,1,4938
0,0,0,0.0,0.1111111111111111,0.47000000000000003,0.33,1,0,0,4979
1,1,0,0.0,0.0,0.16,0.03,0,0,0,5149
0,1,1,0.4,0.3333333333333333,0.48,0.43,1,1,1,5234
1,1,1,0.6,0.5555555555555556,0.6,0.36,2,1,1,4896
0,0,0,0.4,0.3333333333333333,0.64,0.58,3,1,1,5039
1,1,1,0.2,0.3333333333333333,0.6599999999999999,0.48,3,0,1,4988
0,0,0,0.6,0.6666666666666666,0.9099999999999999,0.8,4,1,2,5107
0,1,1,0.8,0.6666666666666666,0.76,0.68,4,2,2,5159
1,1,1,0.0,0.0,0.35,0.13,0,0,0,4993
0,0,1,0.6,0.4444444444444444,0.67,0.61,3,1,1,4969
0,1,0,0.6,0.5555555555555556,0.67,0.56,3,1,1,5244
1,0,1,0.4,0.1111111111111111,0.32999999999999996,0.24,0,1,0,5110
1,1,0,0.6,0.5555555555555556,0.52,0.3,2,1,1,4896
0,1,1,0.4,0.2222222222222222,0.53,0.43,2,1,0,5073
1,1,0,0.4,0.4444444444444444,0.6599999999999999,0.58,3,1,1,5093
0,1,1,0.6,0.4444444444444444,0.4,0.3,0,1,1,4987
1,0,1,0.8,0.7777777777777778,0.8300000000000001,0.76,4,2,2,5199
0,1,0,0.6,0.4444444444444444,0.76,0.59,4,1,1,5128
1,1,0,0.0,0.0,0.08,0.05,0,0,0,5204
0,0,1,0.8,0.7777777777777778,0.79,0.7,4,2,2,5196
1,1,1,0.4,0.4444444444444444,0.86,0.66,4,1,1,5036
0,1,1,0.2,0.1111111111111111,0.49000000000000005,0.34,1,0,0,5180
0,0,1,0.4,0.1111111111111111,0.32999999999999996,0.24,0,1,0,5119
0,0,0,0.6,0.5555555555555556,0.72,0.66,4,1,1,5004
1,0,1,0.4,0.1111111111111111,0.37,0.26,0,1,0,5019
0,1,0,0.8,1.0,1.0,1.0,4,2,2,4992
1,1,1,0.4,0.3333333333333333,0.75,0.58,4,1,1,4927
0,0,0,0.2,0.2222222222222222,0.54,0.3,2,0,0,5202
1,1,1,0.4,0.3333333333333333,0.45,0.32,1,1,1,4997
0,1,1,0.2,0.4444444444444444,0.71,0.51,4,0,1,5014
0,1,1,0.4,0.3333333333333333,0.58,0.53,2,1,1,4948
1,0,1,0.4,0.4444444444444444,0.65,0.58,3,1,1,5146
0,0,0,0.4,0.3333333333333333,0.5599999999999999,0.37,2,1,1,5063
1,1,0,0.8,0.6666666666666666,0.72,0.62,4,2,2,5160
1,1,1,0.0,0.0,0.35,0.16,0,0,0,5219
0,1,1,0.4,0.3333333333333333,0.6799999999999999,0.63,3,1,1,4963
1,1,0,0.2,0.2222222222222222,0.6799999999999999,0.47,3,0,0,5129
1,0,1,0.8,0.6666666666666666,0.74,0.58,4,2,2,5110
0,1,1,0.6,0.4444444444444444,0.64,0.44,3,1,1,5115
1,1,1,0.2,0.2222222222222222,0.6599999999999999,0.47,3,0,0,5044
0,0,0,0.6,0.5555555555555556,0.77,0.63,4,1,1,4979
1,1,1,0.4,0.3333333333333333,0.55,0.46,2,1,1,5026
1,1,1,0.6,0.7777777777777778,0.8800000000000001,0.72,4,1,2,5201
0,0,0,0.8,0.7777777777777778,0.8800000000000001,0.75,4,2,2,5233
1,1,0,0.4,0.4444444444444444,0.58,0.54,2,1,1,5009
1,0,1,0.0,0.0,0.4,0.23,0,0,0,5240
1,1,0,0.6,0.5555555555555556,0.7,0.58,3,1,1,4928
1,1,0,0.4,0.2222222222222222,0.42000000000000004,0.35,1,1,0,5252
1,1,1,0.2,0.3333333333333333,0.5599999999999999,0.45,2,0,1,4916
0,1,1,0.4,0.3333333333333333,0.5,0.27,1,1,1,5180
1,1,1,0.4,0.4444444444444444,0.77,0.58,4,1,1,5002
0,1,0,0.6,0.5555555555555556,0.82,0.69,4,1,1,4988
1,1,0,0.2,0.1111111111111111,0.71,0.48,4,0,0,4997
0,1,1,0.8,0.6666666666666666,0.77,0.75,4,2,2,4893
0,1,1,0.6,0.6666666666666666,0.61,0.6,3,1,2,5136
1,1,0,0.4,0.3333333333333333,0.6599999999999999,0.62,3,1,1,5019
1,0,0,0.6,0.7777777777777778,0.8,0.7,4,1,2,5223
1,1,1,0.6,0.5555555555555556,0.64,0.43,3,1,1,5248
0,0,1,0.0,0.0,0.0,0.0,0,0,0,5217
1,1,1,0.6,0.3333333333333333,0.51,0.44,2,1,1,4952
0,1,1,0.0,0.0,0.26,0.11,0,0,0,4920
1,1,1,0.2,0.2222222222222222,0.54,0.3,2,0,0,5175
0,0,1,0.4,0.4444444444444444,0.65,0.55,3,1,1,5104
1,0,1,0.4,0.2222222222222222,0.53,0.48,2,1,0,5156
0,1,1,0.4,0.4444444444444444,0.41,0.35,1,1,1,4967
0,0,1,0.4,0.4444444444444444,0.55,0.47,2,1,1,5191
1,0,1,0.4,0.2222222222222222,0.49000000000000005,0.36,1,1,0,5010
1,0,0,0.6,0.4444444444444444,0.6599999999999999,0.49,3,1,1,5224
0,0,1,0.2,0.0,0.32,0.15,0,0,0,4962
1,0,0,0.8,0.6666666666666666,0.71,0.67,4,2,2,5139
0,1,1,0.6,0.5555555555555556,0.74,0.66,4,1,1,5085
0,0,0,0.4,0.3333333333333333,0.8,0.68,4,1,1,4942
0,1,0,0.6,0.7777777777777778,0.97,0.82,4,1,2,4923
0,0,1,0.6,0.6666666666666666,0.79,0.75,4,1,2,5184
1,1,1,0.2,0.2222222222222222,0.42000000000000004,0.33,1,0,0,5228
1,0,0,0.6,0.5555555555555556,0.62,0.59,3,1,1,4953
0,1,0,0.4,0.5555555555555556,0.73,0.51,4,1,1,4911
0,1,0,0.0,0.0,0.29,0.19,0,0,0,5212
0,1,1,0.2,0.3333333333333333,0.48,0.35,1,0,1,4948
0,1,1,0.2,0.3333333333333333,0.54,0.47,2,0,1,5100
1,0,0,0.2,0.2222222222222222,0.48,0.33,1,0,0,5168
1,1,0,0.4,0.3333333333333333,0.6,0.48,2,1,1,5240
0,1,0,0.6,0.6666666666666666,0.8800000000000001,0.81,4,1,2,5198
1,1,1,0.4,0.4444444444444444,0.47000000000000003,0.38,1,1,1,4935
1,1,1,0.4,0.4444444444444444,0.77,0.6,4,1,1,5113
1,1,1,0.4,0.4444444444444444,0.48,0.31,1,1,1,5081
1,0,0,0.8,0.8888888888888888,1.0,0.94,4,2,2,5056
0,1,1,0.6,0.6666666666666666,0.6799999999999999,0.62,3,1,2,5126
0,0,1,0.4,0.3333333333333333,0.67,0.47,3,1,1,5057
0,0,0,0.6,0.6666666666666666,0.6799999999999999,0.54,3,1,2,5197
0,0,0,0.6,0.5555555555555556,0.6900000000000001,0.7,3,1,1,5142
1,0,1,0.6,0.5555555555555556,0.73,0.58,4,1,1,5194
1,0,0,0.0,0.0,0.3,0.21,0,0,0,4998
0,0,1,0.6,0.4444444444444444,0.47000000000000003,0.32,1,1,1,4901
1,1,1,0.0,0.0,0.19,0.13,0,0,0,5094
1,1,1,0.2,0.2222222222222222,0.53,0.31,2,0,0,5248
0,1,0,0.4,0.4444444444444444,0.58,0.54,2,1,1,5118
1,1,1,0.4,0.2222222222222222,0.6900000000000001,0.46,3,1,0,5003
0,0,0,0.4,0.5555555555555556,0.64,0.57,3,1,1,5029
0,0,1,0.2,0.1111111111111111,0.5,0.26,1,0,0,5150
1,1,0,0.2,0.2222222222222222,0.42000000000000004,0.25,1,0,0,4981
1,1,1,0.4,0.4444444444444444,0.6,0.49,2,1,1,4979
0,1,0,0.8,0.7777777777777778,0.75,0.62,4,2,2,4908
0,0,1,0.2,0.3333333333333333,0.51,0.41,2,0,1,5090
0,1,1,0.6,0.7777777777777778,0.82,0.83,4,1,2,5170
1,1,0,0.8,0.7777777777777778,0.76,0.73,4,2,2,4940
0,0,1,0.0,0.0,0.37,0.21,0,0,0,5181
0,1,0,0.2,0.0,0.24,0.16,0,0,0,4929
0,1,1,0.4,0.2222222222222222,0.58,0.42,2,1,0,5016
1,1,0,0.2,0.1111111111111111,0.47000000000000003,0.24,1,0,0,5110
0,1,1,0.2,0.2222222222222222,0.63,0.44,3,0,0,5233
1,1,0,0.4,0.5555555555555556,0.74,0.72,4,1,1,5197
0,1,0,0.6,0.4444444444444444,0.64,0.5,3,1,1,5140
0,0,0,0.8,0.6666666666666666,0.77,0.65,4,2,2,5258
0,1,0,0.6,0.4444444444444444,0.67,0.53,3,1,1,4997
0,1,1,0.4,0.4444444444444444,0.45999999999999996,0.32,1,1,1,5012
1,1,1,0.2,0.1111111111111111,0.6599999999999999,0.43,3,0,0,4974
1,1,0,0.6,0.5555555555555556,0.71,0.59,4,1,1,4983
1,1,0,0.2,0.2222222222222222,0.29,0.12,0,0,0,4996
0,0,0,0.2,0.0,0.15,0.05,0,0,0,4949
0,0,1,0.0,0.0,0.13,0.02,0,0,0,4925
0,1,1,0.6,0.6666666666666666,0.7,0.63,3,1,2,4905
1,1,1,0.4,0.1111111111111111,0.43,0.28,1,1,0,5008
0,1,0,0.6,0.5555555555555556,0.71,0.58,4,1,1,4972
1,1,1,0.0,0.0,0.22999999999999998,0.12,0,0,0,5189
0,0,0,0.4,0.4444444444444444,0.77,0.55,4,1,1,4947
0,1,1,0.6,0.5555555555555556,0.44000000000000006,0.39,1,1,1,4979
1,1,0,0.4,0.3333333333333333,0.52,0.32,2,1,1,5112
1,0,1,0.2,0.1111111111111111,0.62,0.4,3,0,0,5117
0,1,0,0.6,0.4444444444444444,0.61,0.59,3,1,1,5039
0,1,0,0.8,0.8888888888888888,0.8,0.75,4,2,2,5047
0,0,0,0.4,0.5555555555555556,0.6799999999999999,0.66,3,1,1,5048
0,1,1,0.2,0.4444444444444444,0.71,0.52,4,0,1,5201
1,0,0,0.6,0.4444444444444444,0.45,0.36,1,1,1,4960
1,1,1,0.2,0.2222222222222222,0.42000000000000004,0.36,1,0,0,5020
1,1,0,0.4,0.3333333333333333,0.61,0.37,3,1,1,5017
0,1,1,0.0,0.0,0.05,0.0,0,0,0,5153
0,1,0,0.4,0.4444444444444444,0.6,0.49,2,1,1,5097
1,1,0,0.4,0.4444444444444444,0.6900000000000001,0.51,3,1,1,4964
0,0,0,0.4,0.3333333333333333,0.64,0.47,3,1,1,5101
0,1,0,0.4,0.3333333333333333,0.58,0.38,2,1,1,4914
1,1,1,0.4,0.2222222222222222,0.47000000000000003,0.34,1,1,0,5104
0,0,0,0.4,0.4444444444444444,0.61,0.45,3,1,1,4965
0,1,0,0.4,0.4444444444444444,0.58,0.53,2,1,1,5101
0,1,1,0.2,0.1111111111111111,0.55,0.4,2,0,0,5165
0,1,1,0.4,0.1111111111111111,0.47000000000000003,0.29,1,1,0,5075
0,1,1,0.4,0.2222222222222222,0.33999999999999997,0.26,0,1,0,5073
1,1,1,0.2,0.2222222222222222,0.55,0.43,2,0,0,5191
1,0,0,0.4,0.1111111111111111,0.16,0.09,0,1,0,4900
0,1,0,0.6,0.5555555555555556,0.71,0.52,4,1,1,5210
0,0,0,0.8,0.5555555555555556,0.8300000000000001,0.67,4,2,1,5242
1,1,0,0.0,0.0,0.47000000000000003,0.24,1,0,0,5162
1,0,0,0.6,0.5555555555555556,0.55,0.43,2,1,1,4938
1,1,1,1.0,1.0,0.75,0.76,4,2,2,5188
1,1,0,1.0,1.0,0.8800000000000001,0.96,4,2,2,4922
1,1,0,0.6,0.3333333333333333,0.51,0.36,2,1,1,4948
1,1,0,0.4,0.3333333333333333,0.64,0.6,3,1,1,5188
0,1,0,0.6,0.6666666666666666,0.6599999999999999,0.51,3,1,2,5249
0,0,0,1.0,1.0,0.97,0.88,4,2,2,4909
0,0,0,0.0,0.1111111111111111,0.4,0.26,0,0,0,5133
0,0,0,0.6,0.6666666666666666,0.76,0.71,4,1,2,5076
0,1,0,0.6,0.7777777777777778,0.8699999999999999,0.82,4,1,2,4958
1,1,1,0.6,0.4444444444444444,0.5,0.32,1,1,1,4941
0,1,0,0.8,0.8888888888888888,0.8099999999999999,0.8,4,2,2,5210
1,1,0,0.6,0.4444444444444444,0.5900000000000001,0.38,2,1,1,4928
1,1,0,0.6,0.4444444444444444,0.42000000000000004,0.35,1,1,1,4974
1,1,1,0.2,0.3333333333333333,0.52,0.34,2,0,1,5136
0,1,0,0.4,0.3333333333333333,0.64,0.59,3,1,1,5149
0,0,1,0.4,0.2222222222222222,0.39,0.17,0,1,0,5168
1,1,1,0.6,0.3333333333333333,0.6799999999999999,0.45,3,1,1,5183
1,1,1,0.4,0.3333333333333333,0.64,0.47,3,1,1,4933
1,1,1,0.6,0.5555555555555556,0.6,0.48,2,1,1,5177
0,1,0,0.4,0.3333333333333333,0.7,0.52,3,1,1,4963
1,0,1,0.0,0.0,0.16999999999999998,0.09,0,0,0,5199
0,1,0,0.6,0.6666666666666666,0.73,0.72,4,1,2,5190
0,0,1,0.4,0.3333333333333333,0.5599999999999999,0.52,2,1,1,5114
1,1,1,0.4,0.6666666666666666,0.8699999999999999,0.71,4,1,2,4898
0,0,0,0.6,0.4444444444444444,0.65,0.43,3,1,1,4906
1,1,1,0.4,0.3333333333333333,0.5,0.37,1,1,1,5258
1,1,0,1.0,0.7777777777777778,0.9199999999999999,0.89,4,2,2,4990
0,1,1,0.4,0.3333333333333333,0.77,0.59,4,1,1,4929
1,0,1,0.4,0.4444444444444444,0.63,0.5,3,1,1,4907
1,0,1,0.2,0.1111111111111111,0.47000000000000003,0.35,1,0,0,5064
0,1,1,0.6,0.5555555555555556,0.75,0.56,4,1,1,5195
0,0,1,0.4,0.3333333333333333,0.55,0.44,2,1,1,4941
1,1,1,0.2,0.2222222222222222,0.43,0.34,1,0,0,5021
0,1,0,0.4,0.4444444444444444,0.62,0.55,3,1,1,4930
1,1,1,0.6,0.4444444444444444,0.51,0.45,2,1,1,5033
0,1,0,0.0,0.0,0.18,0.11,0,0,0,5143
1,1,1,0.0,0.0,0.22999999999999998,0.18,0,0,0,4898
0,0,0,0.6,0.5555555555555556,0.61,0.55,3,1,1,5132
0,0,1,0.4,0.3333333333333333,0.65,0.51,3,1,1,5181
1,1,1,0.2,0.0,0.35,0.22,0,0,0,5086
0,0,1,0.6,0.5555555555555556,0.8300000000000001,0.7,4,1,1,4969
0,0,0,0.4,0.3333333333333333,0.6,0.57,2,1,1,5090
0,0,0,0.4,0.4444444444444444,0.5700000000000001,0.42,2,1,1,5206
0,1,0,0.8,0.6666666666666666,0.8400000000000001,0.72,4,2,2,5138
1,1,0,0.4,0.5555555555555556,0.74,0.53,4,1,1,5104
0,0,0,0.2,0.2222222222222222,0.55,0.51,2,0,0,5193
0,1,0,0.6,0.4444444444444444,0.55,0.44,2,1,1,5049
1,0,1,0.4,0.3333333333333333,0.51,0.48,2,1,1,4949
1,1,0,0.6,0.5555555555555556,0.77,0.7,4,1,1,5027
0,1,0,0.6,0.4444444444444444,0.76,0.69,4,1,1,4956
0,1,1,0.6,0.6666666666666666,0.79,0.62,4,1,2,5222
0,1,1,0.4,0.4444444444444444,0.45999999999999996,0.39,1,1,1,4937
1,0,1,0.6,0.5555555555555556,0.6900000000000001,0.62,3,1,1,4938
1,0,1,0.6,0.4444444444444444,0.8,0.61,4,1,1,5102
0,0,1,0.4,0.3333333333333333,0.45,0.29,1,1,1,5218
0,0,0,1.0,1.0,0.76,0.77,4,2,2,5159
0,0,1,0.8,0.6666666666666666,0.8,0.7,4,2,2,4960
1,1,1,0.2,0.1111111111111111,0.43,0.2,1,0,0,5151
1,1,1,0.6,0.4444444444444444,0.5900000000000001,0.44,2,1,1,5104
1,1,0,0.0,0.0,0.45999999999999996,0.3,1,0,0,5245
0,1,0,0.8,0.7777777777777778,0.89,0.85,4,2,2,4941
0,1,1,0.6,0.4444444444444444,0.55,0.5,2,1,1,5075
0,0,0,0.6,0.6666666666666666,0.75,0.52,4,1,2,5009
1,0,0,0.8,0.7777777777777778,0.8,0.84,4,2,2,5235
1,1,0,0.0,0.0,0.06999999999999999,0.06,0,0,0,4898
0,1,1,0.6,0.4444444444444444,0.8099999999999999,0.67,4,1,1,4913
1,0,0,0.4,0.3333333333333333,0.64,0.57,3,1,1,5126
1,1,1,0.0,0.0,0.27999999999999997,0.22,0,0,0,5170
0,0,1,0.4,0.2222222222222222,0.55,0.46,2,1,0,5132
1,1,1,0.4,0.1111111111111111,0.41,0.23,1,1,0,5134
0,0,0,0.0,0.2222222222222222,0.53,0.31,2,0,0,5119
1,0,1,0.6,0.6666666666666666,0.8800000000000001,0.8,4,1,2,4902
1,1,1,0.2,0.1111111111111111,0.45999999999999996,0.4,1,0,0,5137
1,1,0,0.4,0.3333333333333333,0.76,0.62,4,1,1,5155
0,0,1,0.4,0.3333333333333333,0.6799999999999999,0.65,3,1,1,5194
0,0,1,0.4,0.5555555555555556,0.8099999999999999,0.61,4,1,1,5242
1,1,1,0.2,0.0,0.21000000000000002,0.09,0,0,0,4948
0,1,1,0.8,0.7777777777777778,0.82,0.73,4,2,2,5249
1,1,1,0.0,0.0,0.42000000000000004,0.22,1,0,0,4982
1,1,1,0.2,0.3333333333333333,0.5700000000000001,0.35,2,0,1,5055
0,0,1,0.2,0.1111111111111111,0.52,0.34,2,0,0,5040
1,0,0,0.6,0.4444444444444444,0.65,0.45,3,1,1,5145
1,0,0,0.2,0.4444444444444444,0.5599999999999999,0.53,2,0,1,5064
1,1,1,0.4,0.2222222222222222,0.45,0.29,1,1,0,5240
1,1,0,0.6,0.4444444444444444,0.8,0.64,4,1,1,4937
0,1,0,0.6,0.4444444444444444,0.64,0.61,3,1,1,5020
0,1,0,0.4,0.4444444444444444,0.5700000000000001,0.52,2,1,1,5062
1,1,0,0.4,0.5555555555555556,0.6799999999999999,0.56,3,1,1,5142
1,1,0,0.8,0.7777777777777778,0.74,0.76,4,2,2,5002
1,1,1,0.4,0.3333333333333333,0.42000000000000004,0.23,1,1,1,4993
1,1,0,0.6,0.5555555555555556,0.54,0.34,2,1,1,4980
0,1,1,0.2,0.1111111111111111,0.44000000000000006,0.28,1,0,0,4950
1,1,1,0.4,0.3333333333333333,0.51,0.41,2,1,1,4973
0,1,1,0.8,0.6666666666666666,0.71,0.54,4,2,2,4988
0,0,0,0.8,0.6666666666666666,0.6,0.57,2,2,2,4954
0,1,0,0.4,0.3333333333333333,0.49000000000000005,0.42,1,1,1,5024
1,1,0,0.6,0.5555555555555556,0.9099999999999999,0.82,4,1,1,4923
1,1,1,0.6,0.3333333333333333,0.51,0.29,2,1,1,5182
0,1,1,0.4,0.5555555555555556,0.78,0.61,4,1,1,4949
0,1,0,0.6,0.5555555555555556,0.55,0.37,2,1,1,5146
1,0,0,0.2,0.1111111111111111,0.51,0.29,2,0,0,5011
0,1,1,0.2,0.3333333333333333,0.41,0.3,1,0,1,5218
0,1,0,0.4,0.4444444444444444,0.53,0.44,2,1,1,5019
0,1,0,0.8,0.5555555555555556,0.74,0.59,4,2,1,5098
1,0,1,0.4,0.4444444444444444,0.72,0.49,4,1,1,5151
0,1,1,0.4,0.3333333333333333,0.73,0.57,4,1,1,5026
1,1,1,1.0,0.8888888888888888,0.97,0.81,4,2,2,5034
1,1,0,0.8,0.6666666666666666,0.62,0.49,3,2,2,4995
0,1,0,0.4,0.3333333333333333,0.76,0.54,4,1,1,5198
0,1,0,0.6,0.5555555555555556,0.79,0.68,4,1,1,5097
0,1,1,0.8,0.6666666666666666,0.8,0.79,4,2,2,4948
0,0,0,0.8,0.6666666666666666,0.76,0.72,4,2,2,4953
1,1,0,0.2,0.1111111111111111,0.0,0.0,0,0,0,4937
0,1,0,0.4,0.3333333333333333,0.27,0.18,0,1,1,5093
0,0,1,0.4,0.3333333333333333,0.64,0.6,3,1,1,5115
0,0,1,0.4,0.4444444444444444,0.6900000000000001,0.48,3,1,1,4960
1,0,0,0.2,0.1111111111111111,0.54,0.46,2,0,0,5179
1,1,1,0.2,0.1111111111111111,0.47000000000000003,0.39,1,0,0,4985
1,1,1,0.4,0.6666666666666666,0.86,0.71,4,1,2,5115
1,1,1,0.6,0.4444444444444444,0.6599999999999999,0.48,3,1,1,5037
0,1,1,0.6,0.6666666666666666,0.76,0.71,4,1,2,5228
1,0,1,0.0,0.1111111111111111,0.3,0.15,0,0,0,4932
0,1,0,0.8,0.5555555555555556,0.65,0.64,3,2,1,5064
1,0,0,0.4,0.5555555555555556,0.6900000000000001,0.57,3,1,1,5252
1,0,1,0.0,0.1111111111111111,0.41,0.18,1,0,0,4924
1,0,1,0.6,0.5555555555555556,0.49000000000000005,0.31,1,1,1,5118
0,0,0,0.0,0.0,0.1,0.02,0,0,0,4911
0,1,1,0.4,0.5555555555555556,0.67,0.55,3,1,1,4986
1,1,0,0.6,0.6666666666666666,0.8099999999999999,0.69,4,1,2,5179
1,1,0,0.8,0.7777777777777778,0.8,0.82,4,2,2,5205
1,0,0,0.2,0.1111111111111111,0.22000000000000003,0.15,0,0,0,4980
1,1,1,0.4,0.3333333333333333,0.62,0.45,3,1,1,5050
0,1,1,0.6,0.5555555555555556,0.52,0.4,2,1,1,4959
1,1,0,0.6,0.4444444444444444,0.75,0.54,4,1,1,4973
1,0,0,0.4,0.3333333333333333,0.5700000000000001,0.44,2,1,1,5123
0,1,0,0.6,0.6666666666666666,0.75,0.66,4,1,2,5066
0,1,1,0.8,0.5555555555555556,0.73,0.65,4,2,1,5114
0,0,0,0.8,0.6666666666666666,0.75,0.68,4,2,2,4944
0,0,1,0.4,0.5555555555555556,0.8300000000000001,0.7,4,1,1,5004
0,1,0,0.6,0.5555555555555556,0.5900000000000001,0.54,2,1,1,5054
